Age,Deductible,DriverRating,DaysDiff,Make,AccidentArea,Sex,MaritalStatus,Fault,PolicyType,VehicleCategory,VehiclePrice,Days:Policy-Accident,PastNumberOfClaims,Days:Policy-Claim,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange-Claim,NumberOfCars,BasePolicy,FraudFound
44,400,3,0.0,17.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,0
35,400,4,0.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
37,400,4,9.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
65,400,3,10.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
36,400,4,3.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
38,400,3,9.0,9.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
39,400,3,5.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
33,400,4,1.0,6.0,1.0,1.0,2.0,0.0,4.0,1.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
29,400,4,27.0,9.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
55,400,4,0.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0
46,400,4,136.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
54,400,1,5.0,13.0,1.0,1.0,2.0,0.0,6.0,2.0,3.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
34,400,4,6.0,13.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
34,400,2,1.0,13.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
24,400,3,8.0,9.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
48,400,1,26.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
27,400,4,10.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
56,400,3,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
38,400,3,7.0,9.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
41,400,2,0.0,9.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
33,400,1,38.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
39,400,2,0.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
36,400,3,0.0,17.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
30,400,1,0.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0
56,500,1,0.0,17.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,0
52,400,4,1.0,11.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
46,400,2,5.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
52,400,3,8.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
32,400,3,0.0,17.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
31,400,3,4.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
44,400,1,14.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0
43,400,3,2.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
51,400,1,2.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
29,400,1,25.0,17.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
30,400,2,43.0,9.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
32,400,3,16.0,9.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
30,400,2,0.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
21,400,1,8.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
35,400,3,27.0,9.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
44,400,3,0.0,6.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
36,400,1,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
53,400,2,0.0,17.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
51,400,1,4.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
37,400,2,7.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
48,400,4,15.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
35,400,1,0.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
35,400,1,11.0,13.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
39,400,4,9.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
46,400,2,5.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1
42,400,3,0.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
31,400,2,0.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
32,400,3,6.0,17.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0
50,400,3,12.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
42,400,1,1.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
34,400,1,8.0,9.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
53,400,2,0.0,13.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
30,400,3,0.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
28,400,4,6.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
32,400,2,0.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
53,400,2,10.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
32,400,2,3.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
42,400,2,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
74,400,1,0.0,18.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
42,400,4,123.0,13.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
51,400,4,0.0,6.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0
32,400,3,28.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
52,400,4,9.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
32,400,4,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
37,400,2,1.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
48,400,1,2.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1
30,400,1,4.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
51,400,4,0.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
27,400,2,2.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0
38,400,2,16.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1
23,400,3,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
68,500,2,2.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0
32,400,4,9.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
31,400,2,8.0,9.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
58,400,4,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
49,400,2,0.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
53,400,1,10.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
32,400,1,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
45,700,3,1.0,13.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
60,400,1,7.0,9.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
42,400,2,1.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
35,400,3,7.0,9.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
26,400,2,1.0,9.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
58,400,3,6.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
27,400,3,1.0,13.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
36,400,4,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
53,400,2,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
62,400,1,1.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
34,400,2,0.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
27,400,1,0.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0
33,400,1,0.0,6.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
44,400,2,6.0,5.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0
27,400,1,0.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
37,400,3,4.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1
33,400,4,0.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
33,400,4,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
43,400,2,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
38,400,3,8.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
37,400,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
56,400,4,6.0,9.0,1.0,1.0,2.0,0.0,6.0,2.0,3.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0
42,400,1,13.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
71,400,1,9.0,13.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0
33,400,1,42.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
26,400,2,0.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
77,400,4,3.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1
59,400,4,112.0,0.0,0.0,1.0,1.0,1.0,6.0,2.0,3.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
29,400,1,3.0,17.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
50,400,3,0.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0
43,400,2,3.0,17.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
31,400,3,3.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
39,400,1,49.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1
25,400,4,2.0,17.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
31,400,4,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
46,400,2,0.0,13.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0
62,400,4,2.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
17,400,2,88.0,6.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
17,400,4,12.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,7.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0
30,400,1,73.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
17,400,2,107.0,6.0,1.0,1.0,2.0,0.0,4.0,1.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
29,400,2,0.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
41,400,2,0.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
27,400,1,0.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
51,500,1,7.0,6.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0
76,400,2,8.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
42,400,1,6.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
39,400,3,1.0,6.0,1.0,0.0,1.0,1.0,4.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
31,400,2,5.0,13.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
71,400,1,0.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
44,400,2,1.0,18.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
36,400,1,0.0,13.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
56,400,3,0.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0
36,400,1,0.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0
30,400,3,0.0,6.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
47,400,1,4.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1
42,400,4,3.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
54,400,4,0.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0
29,400,4,6.0,13.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
28,400,2,5.0,17.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
60,400,1,1.0,13.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0
28,400,4,12.0,6.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,5.0,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0
56,700,3,1.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
24,400,4,1.0,13.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
47,400,2,5.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0
53,400,3,22.0,13.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0
41,400,1,25.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0
35,400,3,14.0,13.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0
39,400,4,0.0,13.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0
33,400,3,0.0,17.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
52,400,2,0.0,6.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0
51,400,3,32.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
26,400,3,0.0,13.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
29,400,4,0.0,9.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0
53,400,1,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0
