Make,AccidentArea,Sex,MaritalStatus,Age,Fault,VehicleCategory,VehiclePrice,Deductible,DriverRating,Days:Policy-Accident,Days:Policy-Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange-Claim,NumberOfCars,BasePolicy,daysDiff
Make2,Rural,Male,Married,31,Third Party,Sedan,"40,000 to 69,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,6.0
Make2,Urban,Male,Married,53,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,0.0
Make1,Rural,Male,Married,35,Third Party,Sedan,"more than 69,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,1.0
Make3,Urban,Male,Single,35,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,0.0
Make2,Urban,Female,Married,35,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,All Perils,6.0
Make1,Urban,Male,Married,30,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,All Perils,21.0
Make2,Rural,Male,Married,41,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,none,4 to 6 years,No,No,External,none,4 to 8 years,more than 1,Collision,1.0
Make3,Urban,Male,Married,56,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,none,more than 7,No,No,External,more than 5,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Married,30,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,0.0
Make1,Urban,Male,Married,36,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,more than 7,No,No,External,1 to 2,no change,1 vehicle,Collision,9.0
Make1,Urban,Male,Married,53,Third Party,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,more than 7,No,No,External,1 to 2,no change,1 vehicle,Collision,19.0
Make3,Rural,Male,Married,55,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,1,more than 7,No,No,External,more than 5,no change,1 vehicle,Collision,0.0
Make2,Urban,Male,Married,58,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,more than 4,more than 7,No,No,External,1 to 2,no change,1 vehicle,Collision,1.0
Make3,Urban,Male,Married,48,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,4.0
Make2,Urban,Male,Married,40,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Collision,1.0
Make2,Urban,Male,Single,35,Third Party,Sedan,"more than 69,000",400,2,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,6.0
Make2,Urban,Male,Married,41,Policy Holder,Sedan,"40,000 to 69,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,1.0
Make1,Rural,Male,Married,35,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,12.0
Make1,Urban,Female,Married,43,Third Party,Sedan,"less than 20,000",400,4,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,11.0
Make1,Urban,Male,Married,43,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Single,28,Third Party,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,more than 5,0 to 3 years,1 vehicle,All Perils,5.0
Make1,Urban,Male,Married,45,Policy Holder,Sport,"40,000 to 69,000",700,3,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,150.0
Make1,Urban,Male,Single,28,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,9.0
Make1,Urban,Male,Single,30,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,3.0
Make3,Urban,Male,Married,43,Third Party,Sedan,"less than 20,000",400,3,more than 30,more than 30,none,more than 7,No,No,External,none,no change,1 vehicle,All Perils,17.0
Make1,Urban,Male,Married,46,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,25.0
Make3,Urban,Female,Married,53,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,11.0
Make3,Urban,Male,Married,52,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,1,more than 7,No,No,Internal,3 to 5,no change,1 vehicle,Collision,20.0
Make1,Urban,Male,Married,29,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,34.0
Make2,Rural,Male,Single,41,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Liability,1.0
Make1,Urban,Female,Single,37,Policy Holder,Sport,"20,000 to 39,000",500,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,0 to 3 years,1 vehicle,Liability,10.0
Make3,Urban,Female,Single,30,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,more than 1,Liability,0.0
Make3,Urban,Male,Single,63,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,more than 7,No,No,External,3 to 5,no change,1 vehicle,Liability,0.0
Make1,Urban,Female,Single,29,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,1.0
Make1,Urban,Male,Married,53,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,more than 7,No,No,External,more than 5,no change,1 vehicle,All Perils,6.0
Make2,Urban,Male,Married,41,Third Party,Sedan,"more than 69,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,Yes,No,External,3 to 5,no change,1 vehicle,All Perils,6.0
Make1,Urban,Female,Married,44,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,0.0
Make3,Urban,Male,Single,31,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,0.0
Make4,Urban,Male,Married,54,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,more than 7,No,No,External,1 to 2,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Married,30,Third Party,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,10.0
Make3,Urban,Male,Married,41,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,1.0
Make3,Urban,Male,Single,24,Policy Holder,Sedan,"more than 69,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Collision,0.0
Make2,Urban,Male,Married,45,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Liability,10.0
Make3,Urban,Male,Single,34,Third Party,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,All Perils,0.0
Make1,Urban,Female,Single,29,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,more than 4,less than 4 years,No,No,External,none,no change,1 vehicle,Liability,0.0
Make1,Urban,Male,Single,33,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Liability,3.0
Make1,Urban,Male,Married,27,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,3.0
Make3,Urban,Male,Married,37,Third Party,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,1.0
Make3,Urban,Male,Married,44,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,more than 7,No,No,External,none,4 to 8 years,more than 1,Liability,5.0
Make3,Urban,Male,Married,28,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,1.0
Make1,Urban,Male,Married,45,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,none,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,All Perils,3.0
Make3,Rural,Male,Married,71,Policy Holder,Sedan,"less than 20,000",400,3,more than 30,more than 30,1,more than 7,No,No,External,3 to 5,no change,1 vehicle,All Perils,5.0
Make1,Urban,Male,Single,30,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,All Perils,14.0
Make1,Rural,Male,Married,54,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,more than 7,No,No,External,1 to 2,no change,1 vehicle,Liability,0.0
Make2,Urban,Female,Single,33,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,4.0
Make3,Rural,Male,Married,35,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,1,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,9.0
Make2,Urban,Male,Married,65,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,16.0
Make2,Urban,Male,Widow,63,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,All Perils,14.0
Make1,Urban,Male,Married,33,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,2.0
Make2,Urban,Male,Married,50,Third Party,Sedan,"40,000 to 69,000",400,2,more than 30,more than 30,2 to 4,more than 7,No,No,External,3 to 5,no change,1 vehicle,All Perils,6.0
Make1,Urban,Male,Single,37,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,16.0
Make2,Urban,Female,Single,24,Third Party,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Liability,1.0
Make2,Urban,Male,Married,44,Third Party,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,Internal,more than 5,no change,1 vehicle,Liability,2.0
Make2,Rural,Male,Single,19,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,none,less than 4 years,No,No,External,3 to 5,no change,1 vehicle,Collision,126.0
Make1,Urban,Male,Single,45,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,26.0
Make2,Urban,Male,Married,48,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,more than 4,more than 7,No,No,External,none,no change,1 vehicle,Liability,31.0
Make2,Urban,Female,Married,28,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,57.0
Make1,Urban,Male,Married,72,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,none,more than 7,No,No,External,1 to 2,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Single,28,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,3.0
Make3,Urban,Male,Single,24,Policy Holder,Sedan,"less than 20,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,more than 5,4 to 8 years,more than 1,Collision,0.0
Make2,Urban,Male,Married,55,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,more than 7,Yes,No,External,more than 5,no change,1 vehicle,All Perils,11.0
Make1,Urban,Male,Married,41,Third Party,Sport,"more than 69,000",400,2,more than 30,more than 30,none,more than 7,No,No,External,none,no change,1 vehicle,Collision,7.0
Make1,Urban,Female,Married,37,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,no change,more than 1,Liability,0.0
Make2,Urban,Male,Married,29,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Liability,1.0
Make2,Urban,Male,Married,32,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,0.0
Make1,Urban,Male,Married,40,Policy Holder,Sedan,"less than 20,000",400,1,more than 30,more than 30,none,more than 7,No,No,External,none,no change,1 vehicle,All Perils,15.0
Make1,Rural,Male,Single,19,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,less than 4 years,No,No,External,more than 5,no change,1 vehicle,Liability,0.0
Make1,Urban,Male,Married,52,Policy Holder,Sedan,"less than 20,000",400,4,more than 30,more than 30,none,more than 7,No,No,External,none,no change,1 vehicle,All Perils,17.0
Make1,Urban,Male,Married,31,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,0.0
Make1,Urban,Male,Married,37,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Married,39,Policy Holder,Sedan,"more than 69,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,12.0
Make2,Urban,Male,Single,52,Policy Holder,Sport,"20,000 to 39,000",500,4,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,0 to 3 years,1 vehicle,Liability,2.0
Make3,Rural,Male,Married,39,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,0.0
Make2,Urban,Male,Single,30,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,none,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Collision,12.0
Make2,Rural,Male,Married,54,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,more than 7,No,No,External,none,no change,1 vehicle,All Perils,14.0
Make1,Urban,Male,Single,42,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,none,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,20.0
Make3,Urban,Male,Married,39,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,none,more than 7,No,No,External,1 to 2,no change,1 vehicle,Collision,0.0
Make1,Urban,Male,Married,26,Third Party,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,15.0
Make2,Urban,Female,Single,45,Policy Holder,Sport,"more than 69,000",400,3,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,39.0
Make1,Rural,Male,Married,27,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,5.0
Make1,Rural,Male,Married,45,Policy Holder,Sedan,"more than 69,000",400,3,more than 30,more than 30,none,more than 7,No,No,External,3 to 5,4 to 8 years,more than 1,All Perils,0.0
Make2,Urban,Male,Married,52,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,none,more than 7,No,No,External,1 to 2,no change,1 vehicle,All Perils,0.0
Make1,Urban,Male,Married,31,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,0.0
Make1,Urban,Male,Single,27,Policy Holder,Sport,"20,000 to 39,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Liability,8.0
Make1,Urban,Female,Married,41,Policy Holder,Sedan,"less than 20,000",400,4,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,2.0
Make1,Urban,Male,Single,28,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,36.0
Make3,Rural,Male,Married,29,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,6.0
Make2,Rural,Male,Married,29,Policy Holder,Sedan,"40,000 to 69,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,2.0
Make3,Urban,Male,Single,27,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,0.0
Make1,Rural,Male,Single,27,Third Party,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,none,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,All Perils,9.0
Make1,Urban,Male,Married,60,Third Party,Utility,"more than 69,000",400,4,more than 30,more than 30,1,more than 7,No,No,External,more than 5,no change,1 vehicle,All Perils,2.0
Make1,Rural,Male,Married,30,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,23.0
Make2,Urban,Male,Married,33,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,8.0
Make3,Rural,Male,Married,65,Third Party,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,4.0
Make3,Urban,Male,Married,44,Policy Holder,Sedan,"less than 20,000",400,3,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,2.0
Make2,Urban,Male,Single,42,Policy Holder,Sedan,"more than 69,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,All Perils,0.0
Make2,Urban,Female,Married,31,Policy Holder,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,none,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,All Perils,8.0
Make1,Rural,Female,Married,69,Third Party,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,more than 7,No,No,External,none,no change,1 vehicle,Collision,0.0
Make3,Urban,Male,Married,79,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,1,more than 7,No,No,External,more than 5,no change,1 vehicle,Collision,1.0
Make3,Urban,Male,Single,34,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,0.0
Make2,Urban,Female,Married,47,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,31.0
Make1,Urban,Male,Married,30,Third Party,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,1 to 2,0 to 3 years,more than 1,All Perils,2.0
Make2,Urban,Male,Married,31,Policy Holder,Utility,"more than 69,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,15.0
Make1,Urban,Male,Married,38,Third Party,Sport,"more than 69,000",400,2,more than 30,more than 30,1,more than 7,No,No,External,more than 5,no change,more than 1,Liability,1.0
Make1,Urban,Male,Married,35,Policy Holder,Sedan,"20,000 to 39,000",700,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,0.0
Make2,Urban,Male,Single,29,Third Party,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Collision,183.0
Make1,Urban,Male,Married,31,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Liability,0.0
Make2,Urban,Male,Married,54,Third Party,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,none,more than 7,No,No,External,none,no change,1 vehicle,All Perils,1.0
Make1,Urban,Male,Single,24,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,less than 4 years,No,No,External,more than 5,no change,1 vehicle,Liability,7.0
Make2,Urban,Male,Married,30,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,1,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,0.0
Make3,Urban,Male,Married,57,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,more than 4,more than 7,No,No,External,3 to 5,no change,1 vehicle,Liability,0.0
Make1,Urban,Male,Single,26,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Liability,1.0
Make3,Urban,Male,Married,67,Policy Holder,Sedan,"40,000 to 69,000",400,4,more than 30,more than 30,none,more than 7,No,No,External,none,no change,1 vehicle,All Perils,0.0
Make1,Urban,Male,Married,63,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,none,more than 7,No,No,External,more than 5,no change,1 vehicle,Liability,102.0
Make3,Urban,Male,Married,26,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Liability,0.0
Make1,Urban,Male,Married,39,Policy Holder,Sport,"20,000 to 39,000",400,3,more than 30,more than 30,1,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Liability,2.0
Make2,Urban,Male,Married,35,Third Party,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,1,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Collision,0.0
Make1,Urban,Female,Married,32,Policy Holder,Sport,"less than 20,000",400,3,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,8.0
Make2,Rural,Male,Married,38,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,less than 4 years,No,No,External,none,no change,1 vehicle,All Perils,3.0
Make3,Urban,Female,Single,33,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,3 to 5,no change,1 vehicle,Liability,1.0
Make3,Urban,Male,Married,56,Third Party,Sedan,"20,000 to 39,000",400,1,1 to 15,8 to 15,2 to 4,more than 7,No,No,External,none,no change,1 vehicle,Collision,0.0
Make2,Urban,Male,Single,32,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,none,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,0.0
Make3,Urban,Female,Single,47,Third Party,Sedan,"less than 20,000",500,1,more than 30,more than 30,1,more than 7,No,No,External,more than 5,0 to 3 years,more than 1,All Perils,1.0
Make1,Urban,Male,Married,37,Policy Holder,Sport,"20,000 to 39,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Liability,1.0
Make3,Rural,Male,Married,46,Third Party,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,1,more than 7,No,No,External,none,no change,1 vehicle,Collision,4.0
Make1,Urban,Male,Married,55,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,none,more than 7,No,No,External,none,no change,1 vehicle,All Perils,1.0
Make1,Urban,Male,Single,33,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,11.0
Make4,Urban,Male,Married,46,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,2 to 4,more than 7,No,No,External,none,no change,1 vehicle,All Perils,11.0
Make3,Urban,Female,Married,79,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,1,more than 7,No,No,External,3 to 5,no change,1 vehicle,All Perils,8.0
Make1,Urban,Male,Married,34,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,1,less than 4 years,No,No,External,none,no change,1 vehicle,All Perils,45.0
Make2,Urban,Male,Married,42,Policy Holder,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,1,less than 4 years,No,No,External,none,no change,1 vehicle,Liability,0.0
Make2,Urban,Female,Married,34,Third Party,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,16.0
Make2,Urban,Female,Single,26,Policy Holder,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,1 to 2,no change,1 vehicle,Collision,40.0
Make2,Urban,Male,Single,33,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,6.0
Make3,Urban,Male,Single,31,Policy Holder,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,76.0
Make1,Urban,Female,Single,42,Third Party,Sedan,"20,000 to 39,000",700,4,more than 30,more than 30,more than 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,All Perils,12.0
Make2,Urban,Male,Single,32,Third Party,Sedan,"20,000 to 39,000",400,3,more than 30,more than 30,1,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,All Perils,0.0
Make1,Urban,Male,Single,30,Third Party,Sedan,"20,000 to 39,000",400,2,more than 30,more than 30,1,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,All Perils,0.0
Make1,Urban,Male,Single,33,Policy Holder,Sedan,"20,000 to 39,000",400,4,more than 30,more than 30,1,4 to 6 years,No,No,External,none,no change,1 vehicle,Collision,21.0
Make2,Urban,Male,Married,33,Third Party,Sedan,"20,000 to 39,000",400,1,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,none,no change,1 vehicle,All Perils,8.0
Make3,Urban,Male,Married,42,Third Party,Sport,"20,000 to 39,000",400,4,more than 30,more than 30,2 to 4,4 to 6 years,No,No,External,more than 5,no change,1 vehicle,Liability,28.0
